评测时间,评测游戏时长(小时),推荐与否,评测内容,有帮助数,系统予以的评测权重,steamid,此游戏总游玩时长(小时),拥有游戏数量
2024-11-10 12:35,45.3,推荐,"While the lack of polish in the combat system and haptics on the controller makes me feel not too good about the game, especially in the first half, the latter half of the game makes up for it with great spectacle and amazing fight scenes. Would I play this again? No. But did I regret experiencing this? Also no. It was a pretty good game.",1,0.523809552192687988,76561198208344847,45.3,0
2024-11-10 07:32,21.0,推荐,"Amazing game, the side quest are amazing, some of the best I've ever seen, so good it doesn't feel like a sidequest ! the main story is also amazing.  You need to be careful because their are many secrets that would probably never find without watching videos on the game, and these secrets are very very important so I would recommend watching a youtuber called ""Floverse"" he is very funny and he shows you a lot of stuff you would probably miss.  One thing to keep in mind if considering to buy though, is that this game is extremely difficult and you may have to try some bosses over 15 times to beat them.  Overall this game is amazing !! One of my favourite games, would definitely recommend!",1,0.523809552192687988,76561199496865845,36.4,0
2024-11-08 09:27,45.0,推荐,"Highly Recommend This Game, A Lot Of Hard Fights, In Depth Detail. Story Is Not Boring Like Other ""Souls Like"" Games. I Respect The Developers A Lot For Creating Entertaining Fights, Skills, And Different Play-styles. 100% Get It Now. I Enjoy This Game A Lot It Is Challenging But Enjoyable At The Same Time.",1,0.523809552192687988,76561199013469252,64.6,125
2024-11-07 13:54,30.6,推荐,"Can't stop playing. I haven't had this much fun in a single-player game in a minute. Kinda like Elden Ring and God of War had a baby. Not nearly as difficult as Elden Ring, but definitely not super easy. You have to be persistent, and keep trying. I'm an average gamer, maybe play 2-3 times a week and still enjoying it",1,0.523809552192687988,76561198078845634,60.6,0
2024-11-04 18:35,95.5,推荐,"The game-play experience is extremely smooth, with only minor bugs and a small percentage of boss fights that are less enjoyable.",1,0.523809552192687988,76561199173638222,95.5,0
2024-11-01 11:58,42.5,推荐,"Amazing game, the fighting takes some time to get used to but once you learn how to Resolute Strike/Parry this game becomes enjoyable and challenging.   The story is true to Chinese mythology and it is a blast to play through. Highly recommended.",1,0.523809552192687988,76561198065991462,44.6,174
2024-10-30 20:24,74.2,推荐,"Getting tired of playing the same bland, conformist, woke, money-grabbing and unfinished video games?   Then this is the game for you as it is the exact opposite of all of that, definitely a GOTY material. Piqued my interest in Chinese Mythology too. Sun Wukong for life!",1,0.523809552192687988,76561199130641750,78.4,0
2024-10-30 03:51,11.3,推荐,"""Black Myth: Wukong"" is a visually stunning action RPG that brings Chinese mythology to life, letting players experience the legend of the Monkey King, Sun Wukong. By Unreal Engine 5, the game offers incredible graphics with detailed creatures and gorgeous landscapes that set a new benchmark for visual quality. The combat is polished and engaging, blending fast, tactical action with Wukong’s unique skills like shape-shifting, stealth, and elemental magic, plus different stances that allow for a flexible playstyle. The boss fights are a real highlight, with each one bringing unique moves and challenges that make battles feel exciting and rewarding. For those looking to explore even further, optional bosses provide extra challenges and rewards, adding depth to the game. With its amazing graphics, satisfying combat, and epic boss fights, ""Black Myth: Wukong"" is a must-play for action RPG fans and anyone wanting a rich, myth-inspired adventure. Highly recommended!",1,0.523809552192687988,76561198872360789,68.2,0
2024-10-29 22:41,36.4,推荐,Monkey game good like souls yes yes very good worth the normal retail price or sale 9/10,1,0.523809552192687988,76561198057218249,37.1,169
2024-10-28 08:53,79.1,推荐,[list] [*]breathtaking visuals [*]immersive storytelling [*]innovative gameplay mechanics [/list],1,0.523809552192687988,76561198358714111,80.1,170
2024-10-28 07:07,143.7,推荐,"The superiority of apes over other animals. This is the game of the year, folks. 10 signs of love for the game from the creators out of 10",1,0.523809552192687988,76561198053253306,145.5,224
2024-10-27 16:51,69.0,推荐,This is a visual masterpiece and top tier game play. This game deserves all the positive feedback it has gotten and needs MORE. The story is amazing regardless if you know anything about The Journey To The West or Chinese mythology. The fighting mechanics feel great and challenging in a way that not so overwhelmingly difficult. Sure boss are tough but if you pay attention to move sets and look at your gear you'll find sometimes a simple change in points or gear might make it easier. Lots to explore with hidden areas and bosses across the chapters. Good reading material from the journal about the characters and enemies in the game.   Go play monkey now,1,0.523809552192687988,76561198106598755,69.1,0
2024-10-27 12:38,78.3,推荐,"Definitely my goty. Soundtrack and story are top notch. Animated cutscenes are my fav part, they all contain some deep critical thinking behind them, loved it loved it! Absolutely worth playing.  Super excited for DLC :)))",1,0.523809552192687988,76561198238132618,83.2,73
2024-10-27 11:31,59.1,推荐,"Monkeh. Love wukong, glad to have a good game. Like Dark Souls you will often feel cheated. Not every dodge seems to work right, not every spell casts as expected. But that's part of the normal scuff of these games. Doesn't take away from the great story and content. Also the invisible walls are the worst part in reality. But even so, you get use to them and carry on. 9/10",1,0.523809552192687988,76561197993130665,90.0,0
2024-10-26 10:39,52.4,推荐,"An awesome dark take on the classic Wukong story! This takes place after Journey to the West, an original story from Game Science! The story, the game design, the gameplay, character designs, music…man, it’s been many years since AAA game like this shows up from nowhere and just catch you by surprise! Please get a copy and give it a try! You will not regret it! Now i do hope Game Science will set their footing and continue to work on chinese mythology game, they have got the formula right!",1,0.523809552192687988,76561198089372657,55.9,0
2024-10-25 08:33,86.2,推荐,Gameplay is just as good as the story. I get the hype around this game. Takes a minute to get the feel of the game but once your'e in... you're hooked. Visually orgasmic.,1,0.523809552192687988,76561197963369771,86.2,0
